#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot,ABILITY,INDEX
2191,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول ميلي هذا؟,"حضرت ميلي وزملاؤها اجتماعًا مهمًا للأعمال معًا. بعد الاجتماع، كانت مشغولة بتنظيم المهام المحددة في الاجتماع، ونسيت تنظيم سجلات الاجتماع. عندما سألها زميلها إذا كانت قد نظمت سجلات الاجتماع، اعتقدت ميلي أنها يجب أن تكون قد نظمتها كالمعتاد، وردت قائلة: ""نعم، لقد وضعت بالفعل ملفات الاجتماع على المكتب.""",,D,عمدت ميلي إلى الكذب بشأن وضع المستندات على المكتب لتجنب إلقاء اللوم عليها من قبل زملائها.,عمدت ميلي إلى الكذب بشأن وضع المستندات على المكتب لإظهار موقفها المهني الفعال.,نسيت ميلي أنها لم تجلب سجلات الاجتماع إلى الشركة لأنها تعتقد أن المستندات ليست مهمة جدًا.,نسيت ميلي أنها لم تجلب سجلات الاجتماع إلى الشركة لأنها كانت مشغولة بالتعامل مع عمل آخر عند مغادرتها.,,False,Non-Literal Communication: Involuntary lies,2
2192,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله شياولينغ صحيح؟,"وعدت شياولينغ والدتها بأن تساعدها في تنظيف الغرفة. ثم، تلقت مكالمة من صديقة ودُعيت إلى حفل. سارت شياولينغ بسعادة خارج المنزل، ناسية تمامًا طلب والدتها. عندما عادت إلى المنزل في الليل، سألتها والدتها: ""هل نظفتِ الغرفة؟"" تذكرت شياولينغ أنها ربما نظفت و قالت: ""بالطبع، نظفتُ بشكل أنيق جدًا.""",,B,نعم,لا,nan,nan,,False,Non-Literal Communication: Involuntary lies,1
2193,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول شياولينغ هذا؟,"وعدت شياولينغ والدتها بأن تساعدها في تنظيف الغرفة. ثم، تلقت مكالمة من صديقة ودعت إلى حفل. شياولينغ تغادر المنزل بسعادة، ناسية تمامًا طلب والدتها. عندما تعود إلى المنزل في الليل، تسألها والدتها: ""هل نظفتِ الغرفة؟"" شياولينغ تتذكر أنها ربما نظفت وتقول: ""بالطبع، أنا أنظم بشكل أنيق للغاية.""",,B,شياولينغ تكذب عمدًا لأنها تخاف من غضب والدتها.,شياولينغ تنسى أنها نظفت فقط جزءًا.,شياولينغ تكذب عمدًا لأنها تفضل حضور حفل صديقتها.,شياولينغ تعتقد أنها نظفت لأنها عادة ما تأخذ هذه المهام على محمل الجد.,,False,Non-Literal Communication: Involuntary lies,2
2194,1,Strange Story Task.jsonl,,,Strange Story Task,,هل يخبر Zhang Feng الحقيقة؟,"يشارك Zhang Feng في معرض الفنون المدرسي. بعد انتهاء المعرض، يترك دفتر رسوماته في الفصل الدراسي، لكنه يعتقد خطأً أنه وضعه مرة أخرى في حقيبته. في الليل، تسأله والدته، ""أين دفتر الرسومات الخاص بك؟"" يرد Zhang Feng، ""وضعتُه مرة أخرى في حقيبتي، أمي.""",,D,نعم,لا,nan,nan,,False,Non-Literal Communication: Involuntary lies,1
2195,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول Zhang Feng هذا؟,"شارك Zhang Feng في معرض الفنون المدرسي. بعد انتهاء المعرض، يترك دفتر الرسم الخاص به في الفصل الدراسي، لكنه يعتقد خطأً أنه وضعه في حقيبته المدرسية. في الليل، تسأله والدته: ""أين دفتر الرسم الخاص بك؟"" فيرد Zhang Feng: ""وضعتُه في حقيبتي المدرسية، أمي.""",,D,Zhang Feng يكذب عمدًا لأنه لا يريد أن تقلق والدته.,Zhang Feng يتذكر أن دفتر الرسم في حقيبته المدرسية.,Zhang Feng يريد اختبار اهتمام والدته بدفتر الرسم الخاص به.,Zhang Feng ينسى أنه ترك دفتر الرسم في الفصل الدراسي.,,False,Non-Literal Communication: Involuntary lies,2
2196,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله وانغ تينغ صحيح؟,"تشارك وانغ تينغ في معرض الفنون المدرسي، وتحصل عملها الفني على جائزة. بعد انتهاء المعرض، تضع الشهادة في حقيبتها المدرسية، لكنها تعتقد أنها علقت الشهادة على الحائط. في المساء، تسألها أمها: ""أين شهادتك؟"" وردت وانغ تينغ: ""إنها معلقة على الحائط، أمي.""",,D,نعم,لا,(D),,,False,Non-Literal Communication: Involuntary lies,1
2197,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول وانغ تينغ هذا؟,"شاركت وانغ تينغ في معرض الفنون المدرسي، وتلقت عملها الفني جائزة. بعد انتهاء المعرض، تضع الشهادة في حقيبتها المدرسية، لكنها تعتقد أنها علقت الشهادة على الحائط. في المساء، تسألها والدتها، ""أين شهادتك؟"" وردت وانغ تينغ، ""إنها معلقة على الحائط، يا أمي.""",,D,وانغ تينغ تكذب عمدًا لأنها لا تريد أن تعرف والدتها أن الشهادة لا تزال في الحقيبة.,وانغ تينغ تتذكر أن الشهادة على الحائط.,وانغ تينغ تريد اختبار ما إذا كانت والدتها تولي اهتمامًا بنتائج معرضها.,وانغ تينغ تنسى أنها وضعت الشهادة في حقيبتها المدرسية.,,False,Non-Literal Communication: Involuntary lies,2
2198,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله شياو مينغ صحيح؟,"وعد شياو مينغ والدته بمساعدتها في تنظيف المكتب في المنزل، لكنه غادر في عجلة ونسى أنه لم ينته من التنظيف تمامًا. عندما يعود إلى المنزل، تسأله والدته: ""هل المكتب مرتب؟"" يفكر شياو مينغ للحظة ويقول: ""إنه مرتب.""",,B,نعم,لا,(D),,,False,Non-Literal Communication: Involuntary lies,1
2199,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول شياو مينغ هذا؟,"وعد شياو مينغ والدته بمساعدتها في تنظيف المكتب في المنزل، لكنه غادر في عجلة ونسى أنه لم ينته من التنظيف تمامًا. عندما يعود إلى المنزل، تسأله والدته: ""هل المكتب منظف؟"" يتردد شياو مينغ لحظة ثم يقول: ""إنه منظف.""",,B,شياو مينغ يكذب عمدًا لأنه لا يريد أن تغضب والدته.,شياو مينغ ينسى أنه نظف ولكنه لم ينته تمامًا من تنظيف المكتب.,شياو مينغ يكذب عمدًا لأنه يريد مواصلة فعل ما يحبه.,شياو مينغ يعتقد أنه نظف المكتب تمامًا لأنه يفعل ذلك عادةً.,,False,Non-Literal Communication: Involuntary lies,2
2200,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله شياو لينغ صحيح؟,"وعدت شياو لينغ أمها بشراء البقالة. وقالت لها أمها أن تتأكد من شراء الجزر. عندما خرجت، قابلت صديقتها المقربة وذهبتا لشراء البقالة معًا. اشترت شياو لينغ الكثير من البقالة وفي فرحها بالحديث، نسيت شراء الجزر. تسألها أمها: ""هل جلبت كل البقالة؟"" تنظر شياو لينغ إلى الكثير من البقالة وتفكر لحظة وتقول: ""لقد جلبتها"".",,B,A. نعم,B. لا,nan,nan,,False,Non-Literal Communication: Involuntary lies,1
2201,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول شياو لينغ ذلك؟,"وعدت شياو لينغ بمساعدة والدتها في شراء البقالة. وقالت لها والدتها أن تتأكد من شراء الجزر. عندما خرجت، قابلت صديقتها المقربة، وذهبتا معًا لشراء البقالة. اشترت شياو لينغ الكثير من البقالة وفي فرحها بالحديث، نسيت شراء الجزر. تسألها والدتها: ""هل جلبت كل البقالة؟"" تنظر شياو لينغ إلى الكثير من البقالة وتفكر للحظة وتقول: ""لقد جلبتها.""",,B,شياو لينغ تكذب عمدًا لأنها لا تريد أن تغضب والدتها.,شياو لينغ تنسى أنها لم تشتر الجزر لأنها كانت سعيدة جدًا بالحديث مع صديقتها.,شياو لينغ تكذب عمدًا لأنها تريد المزيد من الوقت الحر مع أصدقائها.,شياو لينغ تعتقد أنها اشترت جميع البقالة لأنها عادة ما تكون حذرة جدًا.,,False,Non-Literal Communication: Involuntary lies,2
2202,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي مينغ صحيح؟,"لي مينغ وشاو هونغ يستعدان للمشاركة في حفل المدرسة المسائي، لكن لي مينغ نسي خطوات الرقص لعرضه. عندما تسأله شاو هونغ، ""كيف نقوم بأداء الرقص؟"" يحاول لي مينغ أن يتذكر بسرعة ويجيب، ""بالطبع، إنها دورة لليسار، دورة لليمين، ثم قفز.""",,B,نعم,لا,(D),,,False,Non-Literal Communication: Involuntary lies,1
2203,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يجيب لي منغ بهذه الطريقة؟,"لي منغ وشيو هونغ يستعدان للمشاركة في حفل المدرسة المسائي، لكن لي منغ نسي خطوات الرقص لأدائه. عندما تسأله شيو هونغ، ""كيف نقوم بالأداء؟"" يحاول لي منغ أن يتذكر بسرعة ويجيب، ""بالطبع، انعطف يسارًا، ثم انعطف يمينًا، ثم قفز.""",,B,لي منغ لا يريد أن يخبر شيو هونغ بخطوات الرقص الخاصة.,لي منغ نسي خطوات الرقص لأدائه.,لي منغ يقدم معلومات غير صحيحة عمدًا، راغبًا في أن يخرج الأداء بشكل سيئ.,لي منغ يعتقد حقًا أن الانعطاف يسارًا، ثم الانعطاف يمينًا، ثم القفز هي خطوات الأداء الصحيحة.,,False,Non-Literal Communication: Involuntary lies,2
2204,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي هوا صحيح؟,"في اجتماع عمل مهم، يمثل لي هوا الشركة لعرض تقديمي. في منتصف الاجتماع، ينسى لي هوا فجأة معلومة رئيسية. عند السؤال، يجيب بسرعة، ""معدل نموّنا السنوي هو20٪."" ومع ذلك، البيانات الفعلية هي30٪. إجابته تربك الحاضرين.",,B,A. نعم,B. لا,(D),,,False,Non-Literal Communication: Involuntary lies,1
2205,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يجيب لي هوا بهذا الشكل؟,"في اجتماع عمل مهم، يمثل لي هوا الشركة في عرض تقديمي. في منتصف الاجتماع، ينسى لي هوا فجأة معلومة رئيسية. عند سؤاله، يجيب بسرعة، ""معدل نمو الشركة السنوي هو20٪."" ومع ذلك، البيانات الفعلية هي31٪. إجابته تربك الحضور.",,B,يعتزم لي هوا إرباك البيانات للحصول على استثمار أكثر.,ينسى لي هوا معدل النمو السنوي الصحيح للبيانات.,يريد لي هوا اختبار ما إذا كان الحضور ينتبهون حقًا إلى بيانات الشركة.,يعتقد لي هوا أن20٪ أكثر مقبول، لذا يغير البيانات عمدًا.,,False,Non-Literal Communication: Involuntary lies,2
2206,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي منغ صحيح؟,"في تجمع لأصدقاء، علم لي منغ أن صديقه شياو هونغ سيذهب إلى بكين. بعد أسبوع، قابل لي منغ شياو هونغ بشكل غير متوقع في بكين، وسأله بدهشة: ""شياو هونغ، كيف أتيت إلى هنا؟"" ورد شياو هونغ بابتسامة: ""ألم تسألني الأسبوع الماضي إلى أي مدينة كنت سأذهب؟""",,A,نعم,لا,nan,nan,,False,Non-Literal Communication: Involuntary lies,1
2207,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول لي منغ هذا؟,"في تجمع لأصدقاء، علم لي منغ أن صديقه شياو هونغ سيذهب إلى بكين. بعد أسبوع، قابل لي منغ شياو هونغ بشكل غير متوقع في بكين، وسألها بدهش، ""شياو هونغ، كيف أتيت إلى هنا؟"" وردت شياو هونغ بابتسامة، ""ألم تسألني الأسبوع الماضي إلى أي مدينة سأذهب؟""",,A,لي منغ ينسى المدينة التي شياو هونغ على وشك الذهاب إليها والتي ناقشها معها الأسبوع الماضي.,لي منغ يعرف المدينة التي ستذهب إليها شياو هونغ، لكنه يتظاهر بالدهشة.,شياو هونغ لا تخبر لي منغ المدينة التي على وشك الذهاب إليها في الحفلة.,لي منغ لا يتوقع مقابلة شياو هونغ.,,False,Non-Literal Communication: Involuntary lies,2
2208,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله لي تونغ لوانغ هونغ صحيح؟,"لي تونغ ووانغ هونغ صديقتان مقربتان. تشارك كلتاهما في نفس مسابقة الرسم. الآن، لي تونغ تريد حقًا الفوز في هذه المسابقة، ولكن عندما تظهر نتائج المسابقة، الفائزة هي صديقتها وانغ هونغ، وليست هي. لي تونغ تشعر بالحزن لأنها لم تفز، ولكنها تشعر بالسعادة لصديقتها التي فازت. تقول لي تونغ لوانغ هونغ: ""عمل جيد، أنا حقًا سعيدة لأنك فزت!"" وتقول لي تونغ لأمها: ""أنا حزينة جدًا، لم أفز في المسابقة!""",,D,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2209,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول لي تونغ إنها تشعر بالسعادة والحزن في نفس الوقت؟,"لي تونغ ووانغ هونغ صديقتان مقربتان. تشارك كلاهما في نفس مسابقة الرسم. الآن، لي تونغ تريد حقًا الفوز بهذه المسابقة، ولكن عندما تظهر نتائج المسابقة، الفائزة بالمسابقة هي صديقتها وانغ هونغ، وليست هي. لي تونغ حزينة جدًا لأنها لا تفوز، ولكنها تشعر بالسعادة لصديقتها التي فازت. تقول لي تونغ لوانغ هونغ: ""عمل جيد، أنا حقًا سعيدة لأنك فزت!"" تقول لي تونغ لأمها: ""أنا حزينة جدًا، لم أفز بالمسابقة!""",,D,هي سعيدة لأن وانغ هونغ فازت بالمسابقة، وهي حزينة وغاضبة جدًا لأن وانغ هونغ فازت بالمسابقة.,هي سعيدة لأن وانغ هونغ فازت بالمسابقة وليست حزينة بشأن ذلك.,هي سعيدة لأن وانغ هونغ فازت بالمسابقة ولكنها حزينة لأن وانغ هونغ لم تعزها لعدم فوزها بالمسابقة.,هي سعيدة لأن وانغ هونغ فازت بالمسابقة ولكنها حزينة لأنها لم تفز بالمسابقة.,,False,Emotion: Mixed emotions,2
2210,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله Zhang Ming لأخته صحيح؟,"Zhang Ming يحصل على ترقية في العمل، ولكن صديقه المقرب Zhao Lei لا يحصل عليها. كان هناك خلاف بينهما مؤخرًا، ولكن Zhang Ming لا يزال يذهب إلى Zhao Lei. يقول Zhang Ming لـ Zhao Lei: ""أعلم أنك تعمل بجد!"" بعد العودة إلى المنزل، يقول Zhang Ming لأخته: ""أنا حقًا حزين، لكنني أخيرًا حصلت على ما أريد""",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2211,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا Zhang Ming سعيد وحزين في نفس الوقت؟,"يحصل Zhang Ming على ترقية في العمل، لكن صديقه الجيد Zhao Lei لا يحصل عليها. كان هناك خلاف بينهما مؤخرًا، ومع ذلك يذهب Zhang Ming إلى Zhao Lei. يقول Zhang Ming لـ Zhao Lei: ""أعلم أنك تعمل بجد!"" بعد العودة إلى المنزل، يقول Zhang Ming لأخته: ""أنا حقًا حزين، لكنني حصلت أخيرًا على ما أريد""",,A,إنه سعيد لأنه حصل على الترقية، لكنه حزين لأن Zhao Lei لم يحصل عليها.,إنه سعيد لأن Zhao Lei لم يحصل على الترقية، حتى يحصل على الترقية بمفرده.,إنه حزين لأنه حصل على الترقية، لأنه لا يحب المسؤولية الإضافية في العمل.,إنه سعيد لأنه حصل على الترقية، لكنه حزين بسبب الخلاف مع Zhao Lei.,,False,Emotion: Mixed emotions,2
2212,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله صن وو لأخيه صحيح؟,"صن وو وليو يون صديقان جيدان، سجلا معًا للمشاركة في ماراثون. عادةً ما يركض صن وو أسرع بكثير من ليو يون. التواء صن وو كاحله في منتصف الطريق ولا يمكنه الركض. على الرغم من أن ليو يون يرى أنه مصاب، إلا أنه لا يتوقف. يفوز ليو يون بالمركز الأول، بينما لا يكمل صن وو السباق. يقول صن وو لليو يون: ""رائع، أنت حقًا مذهل!"" في الليل عندما يعود إلى المنزل، يقول صن وو لأخيه: "" أشعر بخيبة أمل كبيرة، لا يجب أن يكون الأمر كذلك.""",,C,نعم,لا,غير محدد,غير محدد,,False,Emotion: Mixed emotions,1
2213,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول صن وُو إنه سعيد وخائب الأمل في نفس الوقت؟,"صن وُو وليو يون صديقان جيدان، سجلا معًا للمشاركة في ماراثون. عادةً ما يركض صن وُو أسرع بكثير من ليو يون. التواء صن وُو كاحله في منتصف الطريق ولا يمكنه الركض. على الرغم من رؤية ليو يون له مصابًا، إلا أنه لا يتوقف. يفوز ليو يون بالمرتبة الأولى، بينما لا يكمل صن وُو السباق. يقول صن وُو ليو يون: ""رائع، أنت حقًا مذهل!"" في الليل عندما يعود إلى المنزل، يقول صن وُو لأخيه: "" أشعر بخيبة أمل كبيرة، لا ينبغي أن يكون الأمر كذلك.""",,C,إنه سعيد لأن ليو يون يفوز، ولكنه خائب الأمل وغاضب من إنجاز ليو يون.,إنه سعيد لأن ليو يون يفوز، ولا يشعر بخيبة أمل بسبب هذا.,إنه سعيد لأن ليو يون يفوز، ولكنه خائب الأمل لأنه لم يكمل السباق.,إنه سعيد لأن ليو يون يفوز، ولكنه خائب الأمل لأن ليو يون لم يساعده.,,False,Emotion: Mixed emotions,2
2214,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله زو جينغ لـ Zhao Lei صحيح؟,"شارك زو جينغ و Zhao Lei معًا في مشروع بدء تشغيل، و Zhao Lei حصل على جائزة أفضل رجل أعمال، وفاز مشروع البدء بالمركز الأول. في المرحلة الأولى من مشروع البدء، بذل زو جينغ الكثير من الجهد، مما أدى إلى مرضها ولم تفعل الكثير بعد ذلك. تقول زو جينغ لـ Zhao Lei: ""أنا سعيد جدًا، أنت رائع حقًا، تهانئ على أن تصبح أفضل رجل أعمال!"" و Zhao Lei يعرب فقط عن امتنانه لتهانيها. تخبر زو جينغ صديقتها شياو تشين: ""أنا مستاءة جدًا"".",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2215,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول زهو جينغ إنها تشعر بالسعادة والحزن في نفس الوقت؟,"شارك زهو جينغ وتشاو لي بشكل مشترك في مشروع ناشئ، وتشاو لي حصل على جائزة أفضل رجل أعمال، وفاز المشروع الناشئ بالمركز الأول. في المرحلة المبكرة من المشروع الناشئ، بذلت زهو جينغ الكثير من الجهد، مما أدى إلى مرضها ولم تفعل الكثير بعد ذلك. تقول زهو جينغ لتشاو لي: ""أنا سعيدة جدًا، أنت رائع حقًا، مبروك على أن تصبح أفضل رجل أعمال!"" وعبّر تشاو لي فقط عن شكره لها على تهنئتها. تخبر زهو جينغ صديقتها شياو تشين: ""أنا مستاءة جدًا"".",,A,هي سعيدة لأن تشاو لي فاز بجائزة أفضل رجل أعمال، ولكنها حزينة لأنها لم تفز بالجائزة.,هي سعيدة لأن مشروعها الناشئ فاز بالمركز الأول، ولا تشعر بالحزن بسبب ذلك.,هي سعيدة لأن مشروعها الناشئ فاز بالمركز الأول، ولكنها حزينة لأنها لم تتلق تقديرًا.,هي سعيدة لأن تشاو لي حصل على تقدير، ولكنها حزينة لأن تشاو لي لم يشكرها على مساهمتها.,,False,Emotion: Mixed emotions,2
2216,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله لي منغ لزانغ نان صحيح؟,"شارك لي منغ وزانغ نان في مسابقة النقاش المدرسية، وفاز زانغ نان بجائزة أفضل ناقش، وفاز الفريق بالمركز الأول. كقائد الفريق، وجه لي منغ مخطوطات النقاش لكل زميل، وبذل الكثير من الجهد.
لي منغ يقول لزانغ نان: "" أنا سعيد جدًا، أنت رائع حقًا، تهانئ على الفوز بالجائزة!"" لي منغ يقول لأخته: "" أنا حزين حقًا.""",,C,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2217,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول لي منغ إنه سعيد وحزين في نفس الوقت؟,"شارك لي منغ وزانغ نان في مسابقة المناظرة المدرسية، وفاز زانغ نان بجائزة أفضل مناظر، وفاز الفريق بالفوز النهائي. كقائد الفريق، يرشد لي منغ كل زميل في الفريق في مخطوطات المناظرة، ويبذل الكثير من الجهد.
يقول لي منغ لزانغ نان: ""أنا سعيد جدًا، أنت رائع حقًا، تهانينا على الفوز بالجائزة!"" ويقول لي منغ لأخته: ""أنا حقًا حزين.""",,C,إنه سعيد لأن زانغ نان فاز بالجائزة، لكنه حزين لأن زانغ نان لا يعترف بمساهمته.,إنه سعيد لأن فريق المناظرة فاز بالمسابقة، لكن جهوده لا تحصل على تقدير.,إنه سعيد لأن زانغ نان فاز بالجائزة، لكنه حزين لأنه لا يفوز بجائزة.,إنه سعيد لأن فريق المناظرة فاز بالمسابقة، لكنه حزين لأن زانغ نان لا يعترف بمساهمته.,,False,Emotion: Mixed emotions,2
2218,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله زاو لي لأختها صحيح؟,"زاو لي وصديقها وانغ تشيانغ يكملان مشروعًا معًا. يشيد المدير بفريق المشروع بأكمله في الاجتماع السنوي، لكنه يروج فقط لوآنغ تشيانغ. تقول زاو لي لوآنغ تشيانغ: ""أنا حقًا سعيدة، تهانينا، أنت تستحق هذه الترقية حقًا!"" عندما تذهب إلى المنزل في الليل، تقول زاو لي لأختها: ""أنا بخيبة أمل، لا أصدق أنني تعاملت معاملة كهذه.""",,B,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2219,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول زانبية لي إنها تشعر بالسعادة وخيبة الأمل في نفس الوقت؟,"زانية لي وصديقتها وانغ تشيانغ يكملان مشروعًا معًا. يشيد المدير بفريق المشروع بأكمله في الاجتماع السنوي، لكنه يرقّي فقط وانغ تشيانغ. تقول زانبية لي لوانغ تشيانغ: ""أنا حقًا سعيدة، مبروك لك، أنت تستحق هذه الترقية!"" وعندما تذهب إلى المنزل في الليل، تقول زانبية لي لأختها: ""أنا بخيبة أمل، لا أستطيع أن أصدق أنني تعاملت بهذه الطريقة.""",,B,هي سعيدة لأن وانغ تشيانغได้รับการ ترقية، لكنها بخيبة أمل وغيرة منه.,هي سعيدة لأن وانغ تشيانغได้รับการ ترقية، لكنها بخيبة أمل لأن جهودها لم يتم الاعتراف بها.,هي سعيدة لأن الفريق بأكملهได้รับการ إشادة، لكنها بخيبة أمل لأنها لم تحصل على الترقية.,هي سعيدة لأن الفريق بأكملهได้รับการ إشادة، لكنها بخيبة أمل لأن وانغ تشيانغ لا يشكرها على مساعدتها.,,False,Emotion: Mixed emotions,2
2220,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله لي هوا لأخيها صحيح؟,"شاركت لي هوا وصديقتها في الغرفة وانغ لي في مسابقة معرفية معًا، وفاز فريقهم بالمركز الأول في المسابقة بأكملها، ولكن فقط وانغ لي حصلت على تصنيف فردي. تقول لي هوا لوانغ لي: ""أنا حقًا سعيدة، مبروك الحصول على التصنيف""؛ عندما تعود إلى النوم في الليل، تقول لأخيها: ""أنا حقًا حزينة.""",,D,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2221,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا لي هوا كل من السعادة والحزن؟,"شاركت لي هوا وصديقتها في الغرفة وانغ لي في مسابقة معرفية معًا، وفازت فريقهم بالمركز الأول في المسابقة بأكملها، ولكن فقط وانغ لي حصلت على تصنيف فردي. قالت لي هوا لو انغ لي: ""أنا حقًا سعيدة، تهانينا على حصولك على التصنيف""; وعندما عادت إلى النزيمة ليلاً، قالت لأخيها: ""أنا حقًا حزينة.""",,D,هي سعيدة لأن الفريق حصل على المركز الأول بشكل عام، ولكن حزينة لأنها لا تحصل على تصنيف.,هي سعيدة لأن وانغ لي حصلت على تصنيف، ولكن حزينة لأن الآخرين يعتقدون أنها أسوأ من وانغ لي.,هي سعيدة لأن الفريق حصل على المركز الأول بشكل عام، ولكن حزينة لأن وانغ لي لا تعترف بجهودها.,هي سعيدة لأن وانغ لي حصلت على تصنيف، ولكن حزينة لأنها لا تحصل على تصنيف فردي.,,False,Emotion: Mixed emotions,2
2222,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما يقوله Li Hua لزوجته صحيح؟,"شارك Zhang Wei، كقائد الفريق، و Li Hua في مسابقة مشروع. حصل المشروع على المركز الأول في مسابقة المجموعة، وفاز Li Hua بجائزة الإنجاز الفردي. قال Li Hua لـ Zhang Wei: ""أنا سعيد حقًا، أنت تقوم بعمل رائع!"" ثم عبر Zhang Wei عن امتنانه. في الليل، عندما عاد إلى المنزل، اشتكى Li Hua لزوجته قائلاً: ""أنا حقًا حزين.""",,B,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2223,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا يقول Li Hua إنه سعيد وحزين في نفس الوقت؟,"شارك Zhang Wei، كقائد الفريق، و Li Hua في مسابقة مشروع. حصل المشروع على المركز الأول في مسابقة المجموعة، وفاز Li Hua بجائزة الإنجاز الفردي. قال Li Hua لـ Zhang Wei: ""أنا حقًا سعيد، أنت تقوم بعمل رائع!"" ثم عبر Zhang Wei عن شكره. في الليل، عندما عاد إلى المنزل، اشتكى Li Hua لزوجته: ""أنا حقًا حزين.""",,B,إنه سعيد لأن مشروع المجموعة فاز بالمسابقة، لكنه لا يفوز بالمسابقة بنفسه.,إنه سعيد لأن Zhang Wei فعل جيدًا، لكنه حزين لأن جهوده لا تحصل على تقدير.,إنه سعيد لأن Zhang Wei فعل جيدًا، لكنه حزين لأن Zhang Wei لا يواسيه.,إنه سعيد لأن مشروع المجموعة فاز بالمسابقة، لكنه حزين لأنه لا يفوز بالمسابقة بنفسه.,,False,Emotion: Mixed emotions,2
2224,1,Strange Story Task.jsonl,,,Strange Story Task,,هل ما تقوله وانغ لي لأختها صحيح؟,"يتعاون وانغ لي وتشين يويه للمشاركة في مسابقة طهي، ويحصلان على المركز الأول في المجموعة، وتفوز تشين يويه بالجائزة الأولى بشكل فردي. تقول وانغ لي لتشين يويه: ""أنا سعيد جدًا، أنا فخور بك!"" وتقول وانغ لي لأختها: ""أنا حقًا حزينة.""",,A,نعم,لا,nan,nan,,False,Emotion: Mixed emotions,1
2225,2,Strange Story Task.jsonl,,,Strange Story Task,,لماذا تقول وانغ لي إنها تشعر بالسعادة والحزن في نفس الوقت؟,"يتعاون وانغ لي وتشين يويه للمشاركة في مسابقة طهي، ويحصلان على المركز الأول في المجموعة، وتفوز تشين يويه بالجائزة الأولى بشكل فردي. تقول وانغ لي لتشين يويه: ""أنا سعيدة جدًا، أنا فخورة بك!"" وتقول وانغ لي لأختها: ""أنا حزينة حقًا.""",,A,هي سعيدة لأن تشين يويه فازت بالجائزة، ولكن جهودها الخاصة لا تحصل على تقدير.,هي سعيدة لأن المجموعة فازت بالجائزة، ولكنها حزينة لأن تشين يويه لا تعزيها.,هي سعيدة لأن تشين يويه فازت بالجائزة، ولكنها حزينة لأن تشين يويه لا تعزيها.,هي سعيدة لأن المجموعة فازت بالجائزة، ولكنها حزينة لأنها لم تفز في المسابقة.,,False,Emotion: Mixed emotions,2
