observation_1,observation_2,hypothesis_1,hypothesis_2,label
"Anita didn't know her real father, but her step father was around.",Then he took her outside and beat her with the water-hose.,Anita called her stepfather on the phone.,Anita called her stepfather a dirty word.,2
"Anita didn't know her real father, but her step father was around.",Then he took her outside and beat her with the water-hose.,Anita was mean to her stepfather.,Anita was nice to her stepfather.,1
Kyle was walking around his neighborhood.,Kyle saw a man on the porch talking to himself and walked away.,Kyle walked to an abandoned house he wanted to explore.,Kyle ran away from a party.,1
I was very nervous to start my job as a CNA.,I made friends quickly and I found myself loving my new job.,"But, as soon as I decided to quit.","But, as soon I opened the door.",2
I was very nervous to start my job as a CNA.,I made friends quickly and I found myself loving my new job.,I started my first day on the new circus clown job.,I started my first day on the new job.,2
I moved to central Texas.,I had to move back to my hometown in Illinois.,It was took hot for me in Texas.,It was mildly cool in Texas.,1
My family's red car broke down last year.,They bought another red car.,My family really loved that car.,My family really loved that bike.,1
My family's red car broke down last year.,My parents bought matching mopeds.,My parents decided they wanted a faster change of pace.,My parents decided they wanted a change of pace.,2
Dominick use to hate school.,He realized school was good for his brain.,Dominick started ignoring school and forgetting new things.,Dominick started paying attention in school and learning new things.,2
Wagyu wanted to donate to charity.,"Later, he realized that the American Red Cross was a poor choice.",The American Red Cross decided to donate to Wagyu.,Wagyu decided to donate to the American Red Cross.,2
Wagyu wanted to donate to charity.,"Later, he realized that the American Red Cross was a poor choice.",he decided to donate to the american red cross.,Wagyu decided not to donate to any charities.,1
Lucy had always wanted a pet cat.,"She ended up letting him be a solitary cat, and got a new cat.",Lucy's new cat was always wanting to be alone.,Lucy's new cat was always wanting to snuggle.,1
I had a stroke in 2011.,I found a one handed monocular and use it often.,After my stroke looked around for my cat.,after my stroke looked around for a monocular.,2
Lucas hated doing the dishes.,Now the piles of dishes were a thing of history.,Lucas decided to put them in the dishwasher.,Lucas decided to put them in the sink.,1
It was summer and Gina and her sister were bored.,Gina and her sister had a great time together.,Gina and her sister went to amusement park.,Gina and her sister beat each other with bats.,1
It was summer and Gina and her sister were bored.,Gina and her sister had a great time together.,Gina offered her sister going to a vacation.,Gina and her sister decided to go to a water park.,2
Carly had been afraid of storms her whole life.,Carly and her family now live in Hawaii and are very happy.,Carly experienced a tornado but her family soon moved.,Carly experienced a tornado and her family moved to Alaska.,1
Carly had been afraid of storms her whole life.,Carly and her family now live in Hawaii and are very happy.,Carly's family had bought their home twice in Florida.,Carly's family had lost their home twice in Florida.,2
Matt had taken six different babysitting jobs in one day.,"By the end of the day, Matt was so tired he slept around 8 PM.",Matt spent the whole day working.,Matt spent the whole day working on his tan.,1
It looked like the perfect day for the beach.,"It was a good day to surf, but we had packed snorkel gear.","The weather was perfect, but when we got there the waves were very high.","The weather was perfect, but when we got there the snow was too much.",1
It looked like the perfect day for the beach.,"It was a good day to surf, but we had packed snorkel gear.",We went to the beach.,We went to the zoo.,1
"When Joan's mom broke her hip, she moved in with her daughter.","Just then, Joan saw a woman who looked like her mom sobbing all alone.",Joan was at the store on the phone praising her mother.,Joan was at the store on the phone complaining about her mother.,2
"When Joan's mom broke her hip, she moved in with her daughter.","Just then, Joan saw a woman who looked like her mom sobbing all alone.","She never left her room, but her daughter often went out, which she did one day when it was raining.","They never left the room, but their son often went out, which they did one day when it was raining.",1
Gina was at her friend Ruth's house.,So now she avoids Jane all the time.,Jane learned Ruth had been bullying Gina.,Gina learned Jane had been bullying Ruth.,2
Gina was at her friend Ruth's house.,So she happily became friends with Jane.,Jane was also playing at Ruth's house.,Gina decided to leave right away.,1
Gina was at her friend Ruth's house.,So she happily became friends with Jane.,Jane was cold while chatting with Gina.,Jane was nice while chatting with Gina.,2
Tom decided to buy a motorcycle.,He began to love the bike very much.,"As long as the weather permits, Tom rides his scooter everywhere.","As long as the weather permits, Tom rides his motorcycle everywhere.",2
Tom decided to buy a motorcycle.,He began to love the bike very much.,"Tom struggled to control the motorcycle at first, but kept practicing.","Tom struggled to control the motorcycle at first, and ended up crashing.",1
Aileen took a course in speed reading.,Now she spends her paycheck on her speed reading habit.,Aileen got a job speed reading.,Aileen failed to get a job.,1
Aileen took a course in speed reading.,Now she spends her paycheck on her speed reading habit.,She hates it so much.,She loves it so much.,2
It was early 2000 and the PS2 just came out.,My parents bought me the PS2 and it was the best console I,I had really hated that.,I had really wanted that.,2
Tim was listening to music.,Tim never played his music loud again.,Tim accidentally hit the volume button.,Tim accidentally hit the mute button.,1
Tim was listening to music.,Tim never played his music loud again.,Tims's neighbor said he lost sleep because of loud music.,Tim's neighbor lost his watch.,1
The Lee family was having appliances installed.,They were able to spend hours playing and using their imaginations.,The installation took longer than expected.,The installation took less than expected.,1
The Lee family was having appliances installed.,They were able to spend hours playing and using their imaginations.,They opted for smart devices and installed them throughout.,They opted for smart devices but couldn't install them throughout.,1
Karen was always a hard worker.,It turned out she actually had the flu and was forced to stay home.,Karen felt great.,Karen did not feel well.,2
Karen was always a hard worker.,It turned out she actually had the flu and was forced to stay home.,Karen threw up because she was working too hard.,Karen threw up because she was seasick.,1
Terry was drafted at 18.,The small amount was enough to help him get a taste for it.,"He was nervous and wasn't sure he would do well in boot camp. Surprisingly, he was able to keep up and follow orders. He decided to stay in the army.","He was nervous and wasn't sure he would do well in boot camp. Surprisingly, he was not able to keep up and follow orders. He decided to leave the army.",1
Robert enjoyed coming to his job very much.,Robert talked to his coworker and he agreed to change his ways.,Robert was praised by coworkers.,Robert got into an argument with a coworker.,2
Robert enjoyed coming to his job very much.,Robert talked to his coworker and he agreed to change his ways.,The only thing Robert didn't like was one of his bosses.,The only think Robert didn't like was one of his coworkers.,2
I had to go buy bread.,It was then that I walked home with the groceries.,I had enough gas to get into the grocery store.,I ran out of gas in the parking lot of the grocery store.,2
I had to go buy bread.,It was then that I walked home with the groceries.,My car died on the way to the store.,My car ran on the way to the store.,1
Ben wanted a glass of orange juice.,Ben made freshly squeezed orange juice from the oranges.,Ben had ran out of oranges.,Bob picked some oranges from his garden to juice.,2
Ben wanted a glass of orange juice.,Ben sipped his apple juice contently.,Ben then decided to drink apple juice instead.,Ben demanded the orange juice with violence.,1
Yesterday the pink iPhone came out.,When I went home I immediately plugged it in.,I had saved my money for it.,I had saved my money for food.,1
Yesterday the pink iPhone came out.,When I went home I immediately plugged it in.,I went to apple and bought myself one.,I couldn't afford to buy the phone.,1
I called Centurylink to get internet.,The person told me my new modem would arrive in a few days.,Centurylink told me that I needed a computer.,Centurylink told me I needed a new modem.,2
Kay was invited to prom.,She sewed her own beautiful prom dress for no money at all!,Kay couldn't afford a dress but she was a talented thief.,Kay couldn't afford a dress but she was a talented sewer.,2
Jessica was a classical violin player.,She successfully raised enough money to buy the best violin.,Jessica needed no violin.,Jessica needed a need violin.,2
Jessica was a classical violin player.,She successfully raised enough money to buy the best violin.,Jessica worked two jobs to afford a new violin.,Jessica worked two jobs to afford violin lessons.,1
Amy went Trick or Treating with Beth.,Amy ran screaming when the door opened before she rang the bell.,at one house it looked like no one was home.,at one house it looked like nice people were home.,1
Roland came to the bowling alley looking to improve his skills.,He managed to do it 3 more times before it was done for the evening.,He bowled no strikes.,He bowled a strike.,2
Roland came to the bowling alley looking to improve his skills.,He managed to do it 3 more times before it was done for the evening.,Roland hit the gutter on his first try.,Roland hit a strike on his first try.,2
Anna had just had a baby.,"Sure enough, the baby soon latched on securely!",Anna was attempting to feed her dog.,Anna was attempting to breast feed.,2
Anna had just had a baby.,"Sure enough, the baby soon latched on securely!",She was afraid she couldnt get him in his seat.,She was hopeful she couldn't get him in his seat.,1
Bob needed a new pair of socks.,Bob really enjoyed his shopping trip.,Bob decided to go to the park.,Bob decided to go to the mall.,2
Bob needed a new pair of socks.,Bob returned everything the next day.,Bob bought the correct size socks.,Bob bought the wrong size socks.,2
Billy went to the fair with his family.,"After Billy won, he immediately chose the bear.",Billy and his friends didn't play prize games.,Billy and his family played some prize games.,2
Billy went to the fair with his family.,"After Billy won, he immediately chose the bear.",Billy played a carnival game.,Billy played a rigged carnival game.,1
Kelly wanted to go to the new candy shop.,She ended up buying five bags of candy.,Kelly found a lot of candy she likes.,Kelly found a lot of candy she dislikes.,1
Kelly wanted to go to the new candy shop.,She ended up buying five bags of candy.,Kelly headed over to the shop but it was closed.,Kelly headed over to the shop.,2
Kelly wanted to go to the new candy shop.,She ended up buying five bags of candy.,She went there on a full stomach.,She went there on an empty stomach.,2
Jane decided to pick a bunch of flowers.,All Jane's neighbors complimented her beautiful flowers.,Jane planted them in her front yard.,Jane planted them in the park.,1
Wendy's brother loved to play tricks on her.,Wendy doubled up with laughter as he continued to try to blow them out,That she put fake candles on his cake.,That she put fake frosting on his cake.,1
Sal and Jay went to the park.,Then they walked home hand in hand!,Sal and Jay expressed their love to each other and decided to be a couple.,Sal and Jay expressed their love to each other and decided to break up.,1
"The lawn had to be mowed, so I went out to work.",The lawn was finished without frog casualties.,I did a quick sweep of the lawn for explosives.,I did a quick sweep of the lawn for any frogs.,2
Cara had made a sandwich tray for her son's party.,Her son's guests never even knew the difference!,Cara dropped the tray on the ground and was forced to go to Subway and buy replacement sandwiches.,Carry took the tray from Subway and bought more sandwiches.,1
Rachel was used to using the virtual keyboard to type on her iPad.,Finally she found the perfect keyboard on Amazon.,"She got tired of using it, however, and wanted to find an easier way.","She got tired of using the ipad, however, and wanted to find an easier way.",1
Terry purchased a sandwich at a nearby store.,He shoved the food into the trash.,Terry found the cheese tasty and the meat tender.,Terry found the cheese dry and the meat greenish.,2
Terry purchased a sandwich at a nearby store.,He shoved the food into the trash.,The sandwich smelled spoiled.,The sandwich smelled so fresh.,1
Tammy couldn't figure out why her apartment smelled bad.,Apparently her cats didn't like the new litter.,Tammy walked to her room to find her cats pooped on the floor.,Tammy walked to her room to find her cats playing on the floor.,1
Tammy couldn't figure out why her apartment smelled bad.,Apparently her cats didn't like the new litter.,The dogs were urinating all over the house.,The cats were urinating all over the house.,2
Ella had packed a picnic for her family.,Ella was happy that the picnic wasn't ruined.,Ella realized the weather was stormy.,Ella realized the weather was fantastic.,2
Ella had packed a picnic for her family.,Ella's family was mad at her the rest of the day.,It started to rain and Ella brought out the umbrella.,It started to rain. And Ella forgot the umbrella.,2
John went to the doctor.,John lived ten more years.,John found out he had cancer and he didn't want treatment.,John found out he had cancer and then started treatment.,2
John went to the doctor.,John lived ten more years.,Johns doctor diagnosed him with bipolar disorder and said he had lifetime to live.,Johns doctor diagnosed him with cancer and said he had 5 months to live.,2
Igor was thirsty.,He filled it with water from the sink and drank that.,Igor got a cup out of the cabinet.,Igor got a bowl out of the cabinet.,1
Tina and the girls went driving at night by the beach.,Fortunately he asked her out,She saw Chris from school who she had a big crush on.  She went up and said hi and they did not talk anymore.,She saw Chris from school who she had a big crush on. She went up and said hi and they start talking.,2
Tina and the girls went driving at night by the beach.,Fortunately he asked her out,They stopped at the restaurant and talked to a hot girl.,They stopped at the restaurant and talked to a hot guy.,2
We had a litter of puppies last week.,The puppies eyes are starting to open today.,We are taking care of the puppies.,We are taking care of the kittens.,1
Jack had his own pencil.,Jack decided that he hated the color blue.,Jack could not use his pencil on blue paper.,Jack could use his pencil on any paper.,1
Jack had his own pencil.,He finally found it under the bed.,Jack lost his pencil.,His pencil lost Jack.,1
I saw a water spot on my ceiling.,I only made the problem worse so I gave up.,I pushed on the wet spot and a piece of pie came out.,I pushed on the wet spot and a piece of the ceiling crumbled.,2
I saw a water spot on my ceiling.,I only made the problem worse so I gave up.,i tried to shoot it with my gun.,I tried to fix it myself.,2
"I made a music playlist for my friend, who was depressed.",It cheered her up to know I had thought of her when I made it.,My friend saw all the songs that she liked.,My friend saw all the movies that she liked.,1
"I made a music playlist for my friend, who was depressed.",It cheered her up to know I had thought of her when I made it.,She loved the music.,She hated the music.,1
Bill was having a nice day at the beach.,Bill had an even better day staring at the ocean in the rain.,It started to rain and he went home.,It started to rain and he jumped in.,2
Bill was having a nice day at the beach.,Bill had an even better day staring at the ocean in the rain.,Bill was sitting under cover.,bill was sitting in the rain.,2
Jenna was about to merge lanes.,"Although no one got hurt, both cars suffered major damage.",Jenna got into a car accident.,Jenna avoided a car accident.,1
Jenna was about to merge lanes.,"Although no one got hurt, both cars suffered major damage.",Jenna merged into a busy lane.,Jenna waited patiently to merge when it was clear and safe.,1
Tom was cold at night.,Tom loved his new beanie.,Tom had covered his head an was still cold at night.,Tom was sure his uncovered head was the reason c.,2
One morning I was awakened very early.,The dogs chased the coyote away.,I could hear the sounds of dogs mooing at a coyote.,I could hear the sounds of dogs barking at a coyote.,2
Kenya got stuck in traffic on her way to work.,The family didn't bother saying anything since she looked mad.,She was very happy when she came home.,Therefore she was angry when she came home.,2
Steve was very nervous to ask Tina out on a date.,Tina said yes and soon they started dating each other!,Steve gather the nerve to ask Tina to date him.,Steve gathered the nerve to ask Tina to punch him.,1
The nastiest thing happened to Jimmy.,Jimmy felt sick to his stomach.,A baby looked up to Jimmy on the bus.,A baby threw up on Jimmy on the bus.,2
The nastiest thing happened to Jimmy.,Jimmy felt sick to his stomach.,Jimmy ate hamburgers at Mcdonald.,Jimmy refused to eat hamburgers at Mcdonald.,1
The nastiest thing happened to Jimmy.,Jimmy ate another chip from the bag.,But it was a long time ago.,Jimmy got mad and threw away all his chips.,1
"Nelson loved tennis so much, he would play anytime.",Now he can't play tennis for 2 months.,Nelson developed a blister on his foot.,Nelson developed a blister on his face.,1
"Nelson loved tennis so much, he would play anytime.",Now he can't play tennis for 2 months.,Nelson go in trouble with his parents.,Nelson was nice to his parents.,1
Laura grew up in a house in the woods.,"The swing was strong, and Laura felt like she could almost fly!",Laura hated her childhood swing.,Laura enjoyed swinging on a swing in the woods.,2
Laura grew up in a house in the woods.,"The swing was strong, and Laura felt like she could almost fly!",Laura like to swing on the tree swing there.,Laura liked to ride on the teeter totter there.,1
Lucy's grandma insisted Lucy clean her room.,Her grandma was not impressed and cleaned the room again.,Lucy cleaned her room and did an excellent job.,Lucy cleaned her room but did not do a good job.,2
Amy and her friends had been watching movies for hours.,Lynn's mom remarked the girls looked like ants hauling their bounty.,Lynn's mom was out to dinner.,Amy's friend Lynn had her mom walk in.,2
Tim and Bill were best friends.,Tim won and was very happy to win money.,Tim and Bill made a bet on who is the strongest.,Tim and Bill made a bet on who is the ugliest man.,1
Tim and Bill were best friends.,Tim won and was very happy to win money.,"Tim and Bill used to play the lottery together, but Bill grew tired of it.",Tim quit playing the lottery while Bill kept at it.,1
Amy's mother took her and Beth to the corn maze.,They ended up trampling corn to get out of the maze.,Amy and Beth chose not to participate in the corn maze.,Amy and Beth ended up getting lost in the maze.,2
Harold was always naturally athletic in school.,Harold practiced hard after he failed to make the team.,Harold also gave up during hard times.,Harold also persevered through hard times.,2
Harold was always naturally athletic in school.,Harold practiced hard after he failed to make the team.,Harold didn't practice for the tryouts.,Harold didn't tryout for the team.,1
Drita's husband was locked up in jail.,"As soon as he found work, Drita kicked him out!",Drita didn't allow her husband to stay with her when he got out.,Drita's husband had to stay with her when he got out.,2
Drita's husband was locked up in jail.,"As soon as he found work, Drita kicked him out!",Drita's husband got a job after getting out.,Drita got a job after getting out.,1
Dennis went to the grocery store.,Dennis had left the milk in the car and it had soured!,"Dennis sold fresh ingredients and milk
.",Dennis bought fresh ingredients and milk.,2
Dennis went to the grocery store.,Dennis had left the milk in the car and it had soured!,It was a very hot day.,It was a very chilly day.,1
Eric was walking around his campus.,Eric saw the student forced into a police car and taken away.,He saw the police had set someone free.,He saw the police had arrested someone.,2
Eric was walking around his campus.,Eric saw the student forced into a police car and taken away.,Eric saw a fish get caught.,eric saw a criminal get caught.,2
Kelly decided she wanted to go on a rollercoaster.,She was afraid and wished she didn't go on it.,As the rollercoaster began to climb the first hill.,As the rollercoaster stopped before climbing the first hill.,1
Kelly decided she wanted to go on a rollercoaster.,She was afraid and wished she didn't go on it.,The ride was scarier than she thought.,The ride was more fun than she thought.,1
Tom likes to ski.,Tom finally gets his chance to ski!,He finally got to get away to the mountains.,He never got to get away to the mountains.,1
Tom likes to ski.,Tom finally gets his chance to ski!,Tom went to Colorado.,Tom went to Arizona.,1
AJ and his mom were at the grocery store.,AJ then began to feel sad.,Aj's mom said he couldn't get the cookies.,AJ's mom bought a bunch of cookies for him.,1
AJ and his mom were at the grocery store.,AJ then began to feel sad.,He walked with other people.,He got separated from his mom.,2
AJ and his mom were at the grocery store.,AJ let out a sigh of relief.,Mom and A.J. finally made it to the dairy aisle.,Mom and A.J. finally made it to the cereal isle.,2
I wanted some guacamole.,"Finally, the guacamole tasted delicious!",I got the ingredients ready and started the pasta sauce.,I got the ingredients ready and started the guacamole.,2
Alex was walking home from school.,"The man jumped, Alex just smiled and continued walking.",She saw someone found in thought and decided to surprise him.,She saw someone lost in thought and decided to surprise him.,2
Ted was in the grocery store with his mom one day.,"Soon she showed up, and Ted was comforted!",Ted and his mom stuck together.,Ted and his mom got separated.,2
Ted was in the grocery store with his mom one day.,"Soon she showed up, and Ted was comforted!",Ted got lost while shopping.,Ted's mom got lost while shopping.,1
I hate being a bother to people.,The nurse was shocked that the fluid had made a bubble in my arm.,I never went to the hospital.,I finally went to the hospital after 1 year.,2
Morgan was a candlemaker by trade.,The bride and groom were beside themselves with happiness about it.,He forgot to give his friends a wedding present.,He gave his friends a wedding present of candles.,2
Morgan was a candlemaker by trade.,The bride and groom were beside themselves with happiness about it.,Morgan made a new couple a beautiful set of candles.,Morgan made a new couple of beautiful set of tires.,1
Judy was sad because she scored poorly on a her vision test.,Judy was glad she got glasses.,Judy was fitted for glasses.,Judy was never fitted for glasses.,1
The chef didn't know what to make for this week's special.,Many customers loved the salmon salad but not the pasta dish.,He found no options to try it.,He found two options to try.,2
The chef didn't know what to make for this week's special.,Many customers loved the salmon salad but not the pasta dish.,She decided to make more than one chicken to use up older items in the kitchen.,She decided to make more than one to use up older items in the kitchen.,2
Nicole's birthday was soon.,But she regret cleaning after everyone left.,Nicole decided to invite everyone over for a party.,Nicole decided to make everyone  to clean up after the party.,1
Nicole's birthday was soon.,But she regret cleaning after everyone left.,No one came over to celebrate.,Everyone came over to celebrate.,2
John wanted to buy a racing wheel for his computer.,John returned it for a more expensive racing wheel.,It didn't work as he had expected.,It worked wonderfully.,1
John wanted to buy a racing wheel for his computer.,John returned it for a more expensive racing wheel.,John couldn't find a racing wheel.,John did not like his wheel.,2
Bill was walking up the steps and texting at the same time.,The next day Bill bought a new phone.,Bill almost broke his phone but caught it.,Bill dropped his phone after tripping on the steps.,2
Bill was walking up the steps and texting at the same time.,The next day Bill bought a new phone.,Bill tripped and his phone broke.,Bill tightly held his phone.,1
Tina bought a face cream for her sister.,It increased in size.,Tina left the bottle in the winter cold.,Tina left the bottle in the summer heat.,2
Tina bought a face cream for her sister.,It increased in size.,Tina's sister put the cream on a shoe.,Tina's sister used the cream on a zit.,2
Maurice is preparing to celebrate Thanksgiving Dinner at his home.,Maurice is proud that he hosted Thanksgiving Dinner.,"""Marice invited only his boss over.",Marice invited his family over.,2
Jane went to her aunt's funeral.,It was too emotionally draining.,Jane cried a lot.,Jane ate a lot at the dance.,1
Sara was in a good mood so she sang her favorite song.,Sara posted this song on her facebook to show her friends.,Sara made a video of herself screaming loudly.,Sara made a video of her singing the song.,2
Sara was in a good mood so she sang her favorite song.,Sara posted this song on her facebook to show her friends.,Sarah decided to record the song.,Sara was too shy to record herself singing.,1
I worked at an elementary school in Hawaii.,The kids were all excited and proud of the fruits of their labor!,I had kids build a garden throughout the year.,I had kids destroy a garden throughout the year.,1
I once knew a girl named Francesca.,Eventually we decided that we should break up and move on with our sep,Francesca and I dated in high school.,Francesca and I dated in high school once.,1
I once knew a girl named Francesca.,Eventually we decided that we should break up and move on with our sep,We divorced after awhile.,We dated for awhile.,2
Becky's closet was very messy.,Finally she felt better.,Becky cleaned her closet.,Becky never cleaned her closet.,1
"Everybody knew jerry, but nobody liked him.","Unfortunately, I didn't get the memo, so now I'm stuck with him.",Everybody likes to make fun of Jerry.,Jerry likes to make fun of everybody.,2
"Everybody knew jerry, but nobody liked him.","Unfortunately, I didn't get the memo, so now I'm stuck with him.",Jerry likes to make fun of everybody.,Jerry likes to be kind to everybody.,1
Sue was cooking spaghetti noodles.,Sue burned the noodles.,Sue took a nap on the counter.,Sue took a nap on the couch.,2
Ervin was watching Bruce Lee movies.,"Eventually, an agent offered him a role in a martial arts movie!",Ervin decided to pursue mathematics.,Ervin decided to pursue martial arts.,2
Ervin was watching Bruce Lee movies.,"Eventually, an agent offered him a role in a martial arts movie!",He was inspired to train soft in martial arts.,He was inspired to train hard in martial arts.,2
Kim had been working extra hard for weeks.,She was happy to get the promotion.,Kim got a new assignment.,She got a promotion.,2
Kim had been working extra hard for weeks.,She was happy to get the promotion.,To prove that she was not reliable.,To prove that she was reliable.,2
This year Bobby and his sister were riding a train!,"But it chugged along, making it all the way to the top.",Bobby didn't think it could fly.,Bobby didn't think it would go up all the way.,2
This year Bobby and his sister were riding a train!,"But it chugged along, making it all the way to the top.",The train stopped and it broke down.,The train sounded like it would break down.,2
This year Bobby and his sister were riding a train!,"But it chugged along, making it all the way to the top.",The train was going up a hill.,The train was travelling on level ground.,1
Lena had a lot of things she didn't need in her house.,Lena was happy to have some extra money and a cleaner house.,Lena decided to sell of the things she still needed.,Lena decided to sell of the things she no longer needed.,2
Dan thought it would be cool to ride a motorcycle.,Dan's new motorcycle gathers dust in the garage.,"Dad bought a motorcycle, but never rode it.",Dan bought a motorcycle and always rode it.,1
Dan thought it would be cool to ride a motorcycle.,Dan's new motorcycle gathers dust in the garage.,Dan didn't buy a motorcycle.,Dan was almost in an accident.,2
Adam was only eight years old.,"However, he wasn't happy to see they cooked the lobsters.",He wasn't interested in his dads cooking.,he watched his father boil lobsters.,2
My dad always thought if there wasn't periods in USA it was wrong.,But to this day he still believes that story.,A government official told my dad that it was not wrong.,A government official told my dad that it was not wrong about Germany.,1
My dad always thought if there wasn't periods in USA it was wrong.,But to this day he still believes that story.,I showed him proof of German wrongdoing.,I showed him proof otherwise.,2
Jerry was eating a bowl of ice cream outside.,He cleaned up his melted ice cream afterwards.,Jerry's soup melted over the sides of the bowl as they ate.,Jerry's ice cream melted over the sides of the bowl as he ate.,2
Jerry was eating a bowl of ice cream outside.,He cleaned up his melted ice cream afterwards.,The ice cream began to melt but stayed clean.,The ice cream began to melt and drip everywhere.,2
Jimmy had always wanted to learn how to play card games.,Jimmy was very happy to learn how to play his first card game.,Jimmy found a book about Religion and learned some of it.,Jimmy found a book about card games and learned one.,2
Jimmy had always wanted to learn how to play card games.,Jimmy was very happy to learn how to play his first card game.,Jimmy was too nervous to ask his friend to teach him.,Jimmy asked his friend to teach him.,2
Ann wanted to decorate her tree for Christmas.,All of the ornaments broke.,Ann tipped over the tree.,Ann tipped over the couch.,1
Lisa and Lexi were shopping for clothes at the mall.,Lexi thought Lisa was too weird to hang around with anymore.,Lisa was talking about fetishes.,Lisa was talking about having sex with Lexi.,1
Jan is excited when she gets a new job as a secretary.,The next day Jan gets fired by her abusive boss.,Jane forgot to get her mom flowers.,Jane forgot to get her boss coffee.,2
Tom drove over twenty thousand miles per year.,Tom's friends enjoyed Tom's stories.,Tom's friends met many people who were interesting.,He met many people who were interesting.,2
I just watched The Dreamers.,I recommend this movie to any cineaste.,i enjoyed the movie greatly.,I did not like that movie.,1
I just watched The Dreamers.,I recommend this movie to any cineaste.,The Dreamer would be a great film for fools.,The Dreamers was a great film.,2
Mike was always health conscious.,"After one week, Mike was fired.",Mike began to exercise while at work.,Mike began to exercise before work.,1
Mike was always health conscious.,"After one week, Mike was fired.",Mike was staying at work late instead of going to the gym.,Mike was leaving work early to go to the gym.,2
Barney went on his first hunting trip.,Barney was able to make his first kill on the side of the road.,Barney saw a deer crossing the road.,Barney saw a deer crossing the river.,1
I could not believe what I heard was the latest drug craze.,I saw with my own eyes the Drug Drones that delivered the drugs.,Cars were being delivered door to door by drones.,Drugs were being delivered door to door by drone.,2
Rachel needed to borrow a pen.,She had forgotten to give it back.,Everyone let her borrow one.,No one wanted to let her borrow one.,2
Rachel needed to borrow a pen.,She had forgotten to give it back.,The person who lent it to her got really happy.,The person who lent it to her got really upset.,2
Mable takes her afternoon break at 230pm.,Mable doesn't mention the smoking anymore.,Mable smokes.,Mable used to smoke.,2
Bill's kids were excited when it snowed Christmas eve.,She saw Bill and the kids had built a nativity in the snow.,Bill went outside on Christmas Eve.,Bill's wife went outside on Christmas Eve.,2
Jane's co-worker agreed to help with an important project.,Jane found him in the break room watching TV.,"Jane showed up to the project, but her coworker wasn't there.","Jane showed up to the project, but her coworker wasn't alive.",1
Jane's co-worker agreed to help with an important project.,Jane found him in the break room watching TV.,Jane's coworker were a huge help.,Jane's co-worker wasn't helping.,2
My fiance put me in charge of the music for our wedding.,I made my own playlist on my iPod and it's a great list of songs!,I gathered all of my favorite songs.,I eliminated all of my favorite songs for a compromise.,1
My fiance put me in charge of the music for our wedding.,I made my own playlist on my iPod and it's a great list of songs!,I wanted to pick my own music.,I didn't want to pick my own music.,1
My friend told me about a new bar in town.,The man walked up to my friend and gave her his number.,Someone was checking out my friend when we went.,Someone was avoiding my friend when we went.,1
Sam was cleaning her house.,She washed it out but her eye remained red.,Sam accidently splashed bleach in her eye.,Sam accidentally drank bleach in her mouth.,1
Jasmine doesn't know how to play the guitar.,Jasmine has become very good at playing the guitar.,Jasmine bought how to play piano  books and practiced  everyday.,Jasmine took lessons and practiced the guitar everyday.,2
Jasmine doesn't know how to play the guitar.,Jasmine has become very good at playing the guitar.,Jasmine took guitar lessons.,Jasmine took zero guitar lessons.,1
Greg and his wife were teachers.,The school closed because Greg was a jerk.,Greg praised all the children.,Greg insulted all the children.,2
Chad wanted to get a haircut.,Chad was very angry but had to pay.,Chad did not like the haircut.,He liked it so much he left a large tip.,1
Chad wanted to get a haircut.,Chad was very angry but had to pay.,Chad's haircut turned out to be too short.,Chad's hair extensions turned out to be too long.,1
The football team was losing by seven points in the fourth quarter.,"Sadly, the receiver did not catch the ball.",The football player made a pass to the wide end.,The football player made a pass to the receiver.,2
Gina's just discovered refrigerated cookie dough.,She would simply have to wait until she got her allowance.,Gina decided to buy her favorite flavor.,Gina was to buy many different flavors.,2
Gina's just discovered refrigerated cookie dough.,She would simply have to wait until she got her allowance.,Gina wanted to buy some but spent all her money.,Gina hated to buy some but spent all her money.,1
Sarah got a car for her birthday.,So she was happy about her decision.,Sarah had pointed out a car she liked to her parents.,Sarah had pointed out a bicycle she liked to her parents.,1
The boys made a campfire outside of the tent.,The fire burned them.,"As the boys played, the fire grew out of control.","As the boys played, the girls grew out of control.",1
Mae didn't have enough money to buy her baby a birthday gift.,Mae was touched by her kindness.,Mae was counterfeited money from a stranger.,Mae was given money from a stranger.,2
Mae didn't have enough money to buy her baby a birthday gift.,Mae was touched by her kindness.,So Mae's friend gave her some money to help.,So Mae gave her friend money to help.,1
Jim did not sleep well last night.,Jim took a nap.,Jim was still so tired.,Jim was still so hungry.,1
Anna hated doing dishes.,She felt very relieved after she finished!,Anna decided to do the dishes before the pile got too wet.,Anna decided to do the dishes before the pile got to big.,2
Mike was talking to Molly.,He was relieved to find out that it was not himself.,He began to think Molly looked like him.,He began to think Molly was a ghost.,1
Mike was talking to Molly.,He was relieved to find out that it was not himself.,Mike saw blood.,Mike smelled a weird smell.,2
Mike was talking to Molly.,He was relieved to find out that it was not himself.,Mike smelled a horrible odor.,Molly vomited all over herself.,1
Anne wrote a letter to her pen pal.,She couldn't wait to get her reply!,Anne sent the speech out excitedly.,Anne sent the letter out excitedly.,2
I was in a hurry this morning.,I was in such a hurry that I forgot to wear matching socks.,I turned the light on to get dressed.,"I grabbed my clothes quickly, in the dark so as not to wake anyone.",2
